region,solar_day,scene_cloud,valid_frac,cloud_frac,cloud_only_frac,shadow_frac,snow_frac,water_frac
tas_west_cloud,2023-07-08,79.36708902757455,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-07-11,32.493929746501614,1.0,0.9655876159667969,0.9654693603515625,0.000118255615234375,0.034412384033203125,0.0
tas_west_cloud,2023-07-13,14.285175847802487,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-07-16,11.631376572650332,1.0,0.9700660705566406,0.9699935913085938,7.2479248046875e-05,0.029933929443359375,0.0
tas_west_cloud,2023-07-18,11.323412994648326,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-07-21,35.579364368399574,1.0,0.2087860107421875,0.18119430541992188,0.027591705322265625,0.00154876708984375,0.09540557861328125
tas_west_cloud,2023-07-23,23.420008560024684,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-07-26,0.9957790723493127,1.0,1.0,1.0,0.0,0.0,0.0
tas_west_cloud,2023-07-28,57.882723323205454,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-07-31,13.995703673284563,1.0,1.0,1.0,0.0,0.0,0.0
tas_west_cloud,2023-08-02,4.9592237583816905,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-08-05,34.40270722615506,1.0,1.0,1.0,0.0,0.0,0.0
tas_west_cloud,2023-08-07,30.575645070852453,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-08-10,80.14918499473744,1.0,0.9260368347167969,0.9251060485839844,0.0009307861328125,0.002407073974609375,0.001766204833984375
tas_west_cloud,2023-08-12,75.19475020548217,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-08-15,13.863033429319527,1.0,0.08928680419921875,0.033840179443359375,0.055446624755859375,0.00035858154296875,0.0424041748046875
tas_west_cloud,2023-08-17,80.2722253741693,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-08-20,8.492779068142537,1.0,1.0,1.0,0.0,0.0,0.0
tas_west_cloud,2023-08-22,39.5216505585582,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-08-25,67.0480754874735,1.0,0.9996681213378906,0.9996681213378906,0.0,0.00018310546875,0.0
tas_west_cloud,2023-08-27,4.62389098942865,0.0,1.0,0.0,0.0,0.0,0.0
tas_west_cloud,2023-08-30,74.792883898859,1.0,0.5805473327636719,0.5679283142089844,0.0126190185546875,0.07690048217773438,0.0200042724609375
wet_tropics,2024-01-02,34.054903600187124,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-03,14.891532063130661,1.0,0.4425315856933594,0.3514251708984375,0.09110641479492188,0.00119781494140625,0.00077056884765625
wet_tropics,2024-01-04,99.99961182481579,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-07,99.99772928823243,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-08,50.416734865554005,1.0,0.07991409301757812,0.06348800659179688,0.01642608642578125,1.52587890625e-05,0.000179290771484375
wet_tropics,2024-01-09,23.12172838421827,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-12,6.879235134340091,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-13,99.99244532034754,1.0,1.0,1.0,0.0,0.0,0.0
wet_tropics,2024-01-14,58.81480749455803,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-17,99.99802846161263,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-18,82.62466000912416,1.0,1.0,1.0,0.0,0.0,0.0
wet_tropics,2024-01-19,5.890308107845675,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-22,0.019352955033327693,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-23,8.073148654245417,1.0,0.4527854919433594,0.3246116638183594,0.128173828125,0.000576019287109375,0.0001678466796875
wet_tropics,2024-01-24,57.34923462575529,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-27,99.43569862077432,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-01-28,12.584903552656094,1.0,0.006992340087890625,0.003589630126953125,0.0034027099609375,3.0517578125e-05,0.00019073486328125
wet_tropics,2024-01-29,1.0172932979936566,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-02-01,8.80769194904387,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-02-02,99.99926118450195,1.0,1.0,1.0,0.0,0.0,0.0
wet_tropics,2024-02-03,0.048848397134096846,0.0,1.0,0.0,0.0,0.0,0.0
wet_tropics,2024-02-07,12.520489382963978,1.0,0.07694244384765625,0.046344757080078125,0.030597686767578125,0.000499725341796875,0.000232696533203125
wet_tropics,2024-02-12,43.35376775607369,1.0,0.6294746398925781,0.52593994140625,0.10353469848632812,0.0,0.0
wet_tropics,2024-02-17,97.26490731462044,1.0,1.0,1.0,0.0,0.0,0.0
wet_tropics,2024-02-22,99.99916388156849,1.0,1.0,1.0,0.0,0.0,0.0
wet_tropics,2024-02-27,99.99997698931301,1.0,1.0,1.0,0.0,0.0,0.0
arid_control,2024-01-02,34.054903600187124,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-03,14.891532063130661,1.0,0.5155868530273438,0.5066680908203125,0.00891876220703125,0.0,0.0
arid_control,2024-01-04,99.99961182481579,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-05,78.18321418902474,1.0,0.01824188232421875,0.0110626220703125,0.00717926025390625,0.0,0.0
arid_control,2024-01-07,99.99772928823243,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-08,14.270784849665501,1.0,0.22017669677734375,0.182830810546875,0.03734588623046875,0.0035400390625,0.0326385498046875
arid_control,2024-01-09,23.12172838421827,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-10,79.78849136212932,1.0,1.0,1.0,0.0,0.0,0.0
arid_control,2024-01-12,6.879235134340091,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-13,15.631248848901716,1.0,0.42372894287109375,0.159942626953125,0.26378631591796875,0.003692626953125,0.01920318603515625
arid_control,2024-01-14,58.81480749455803,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-15,67.7007423602462,1.0,1.0,1.0,0.0,0.0,0.0
arid_control,2024-01-17,99.99802846161263,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-18,47.96936311225033,1.0,1.0,1.0,0.0,0.0,0.0
arid_control,2024-01-19,5.890308107845675,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-20,99.99961778229644,1.0,1.0,1.0,0.0,0.0,0.0
arid_control,2024-01-22,0.019352955033327693,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-23,8.073148654245417,1.0,0.024017333984375,0.01080322265625,0.013214111328125,0.00038909912109375,0.00012969970703125
arid_control,2024-01-24,57.34923462575529,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-25,5.089614695807009,1.0,0.269989013671875,0.249542236328125,0.02044677734375,0.0001678466796875,6.866455078125e-05
arid_control,2024-01-27,99.43569862077432,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-28,0.0040204490004216815,1.0,0.03006744384765625,0.01358795166015625,0.0164794921875,0.000640869140625,0.00038909912109375
arid_control,2024-01-29,1.0172932979936566,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-01-30,0.08053393114732199,1.0,0.08038330078125,0.0485382080078125,0.0318450927734375,0.00077056884765625,0.00016021728515625
arid_control,2024-02-01,8.80769194904387,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-02-02,0.1651646349907406,1.0,0.02956390380859375,0.01311492919921875,0.016448974609375,0.000640869140625,0.00034332275390625
arid_control,2024-02-03,0.048848397134096846,0.0,1.0,0.0,0.0,0.0,0.0
arid_control,2024-02-04,78.24522307130937,1.0,0.9869232177734375,0.9868927001953125,3.0517578125e-05,0.0,0.0
arid_control,2024-02-07,10.62594249228459,1.0,0.14025115966796875,0.08094024658203125,0.0593109130859375,0.001708984375,0.01071929931640625
arid_control,2024-02-09,0.03648820895818789,1.0,0.0772247314453125,0.04743194580078125,0.02979278564453125,0.0005950927734375,0.00020599365234375
arid_control,2024-02-12,24.306074473122468,1.0,0.6089553833007812,0.15129852294921875,0.4576568603515625,0.01374053955078125,0.0480194091796875
arid_control,2024-02-14,0.03424926247754983,1.0,0.07935333251953125,0.0474090576171875,0.03194427490234375,0.00080108642578125,0.0003509521484375
arid_control,2024-02-17,14.924846859514945,1.0,0.19618988037109375,0.1741790771484375,0.02201080322265625,0.01645660400390625,0.02451324462890625
arid_control,2024-02-19,99.99994292016443,1.0,1.0,1.0,0.0,0.0,0.0
arid_control,2024-02-22,0.006910219111088018,1.0,0.035797119140625,0.01788330078125,0.017913818359375,0.0009613037109375,0.00058746337890625
arid_control,2024-02-24,0.03603247262421948,1.0,0.07959747314453125,0.0498504638671875,0.02974700927734375,0.00083160400390625,0.00019073486328125
arid_control,2024-02-27,0.3302844397167014,1.0,0.02910614013671875,0.013458251953125,0.01564788818359375,0.0009002685546875,0.0004425048828125
arid_control,2024-02-29,27.631444761086897,1.0,0.9058074951171875,0.810028076171875,0.0957794189453125,0.06145477294921875,0.0
coastal_mixed,2024-01-02,34.054903600187124,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-03,14.891532063130661,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-04,99.9969708129701,1.0,1.0,1.0,0.0,0.0,0.0
coastal_mixed,2024-01-05,78.18321418902474,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-06,8.676817927637167,1.0,0.2075653076171875,0.0406951904296875,0.1668701171875,0.0016326904296875,0.7564277648925781
coastal_mixed,2024-01-07,99.99772928823243,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-08,14.270784849665501,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-09,23.12172838421827,1.0,0.6083335876464844,0.4699287414550781,0.13840484619140625,0.02761077880859375,0.132720947265625
coastal_mixed,2024-01-10,79.78849136212932,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-11,99.73016910336052,1.0,0.9996490478515625,0.9996490478515625,0.0,0.0,3.0517578125e-05
coastal_mixed,2024-01-12,6.879235134340091,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-13,15.631248848901716,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-14,58.81480749455803,1.0,1.0,1.0,0.0,0.0,0.0
coastal_mixed,2024-01-15,67.7007423602462,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-16,99.97885775662643,1.0,1.0,1.0,0.0,0.0,0.0
coastal_mixed,2024-01-17,99.99802846161263,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-18,47.96936311225033,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-19,0.0660183740634651,1.0,0.002063751220703125,0.000652313232421875,0.00141143798828125,0.000316619873046875,0.9200935363769531
coastal_mixed,2024-01-20,99.99961778229644,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-21,6.219142431176775,1.0,0.00153350830078125,0.00060272216796875,0.0009307861328125,0.00043487548828125,0.92108154296875
coastal_mixed,2024-01-22,0.019352955033327693,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-23,8.073148654245417,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-24,57.34923462575529,1.0,0.9760398864746094,0.9760398864746094,0.0,0.023960113525390625,0.0
coastal_mixed,2024-01-25,5.089614695807009,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-26,99.9973100253434,1.0,1.0,1.0,0.0,0.0,0.0
coastal_mixed,2024-01-27,99.43569862077432,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-28,0.0040204490004216815,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-29,0.11318808960701088,1.0,0.00075531005859375,0.000263214111328125,0.000492095947265625,0.00046539306640625,0.9249382019042969
coastal_mixed,2024-01-30,0.08053393114732199,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-01-31,99.95763294821145,1.0,1.0,1.0,0.0,0.0,0.0
coastal_mixed,2024-02-01,8.80769194904387,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-02,0.1651646349907406,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-03,0.048848397134096846,1.0,0.17887115478515625,0.13254165649414062,0.046329498291015625,0.006427764892578125,0.7633590698242188
coastal_mixed,2024-02-04,78.24522307130937,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-05,99.96578720627632,1.0,1.0,1.0,0.0,0.0,0.0
coastal_mixed,2024-02-07,10.62594249228459,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-08,83.49342238413277,1.0,0.9857749938964844,0.9857749938964844,0.0,0.004535675048828125,0.001651763916015625
coastal_mixed,2024-02-09,0.03648820895818789,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-10,21.963872381025727,1.0,0.1208038330078125,0.08007431030273438,0.040729522705078125,0.01708984375,0.7276077270507812
coastal_mixed,2024-02-12,24.306074473122468,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-13,0.11226244222437433,1.0,0.00102996826171875,0.000354766845703125,0.000675201416015625,0.000476837158203125,0.9248847961425781
coastal_mixed,2024-02-14,0.03424926247754983,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-15,99.59552714537315,1.0,0.9920883178710938,0.9920883178710938,0.0,6.103515625e-05,0.001148223876953125
coastal_mixed,2024-02-17,14.924846859514945,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-18,9.667391559316584,1.0,0.04264068603515625,0.00665283203125,0.03598785400390625,0.000244140625,0.8870315551757812
coastal_mixed,2024-02-19,99.99994292016443,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-20,99.73757803886915,1.0,1.0,1.0,0.0,0.0,0.0
coastal_mixed,2024-02-22,0.006910219111088018,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-23,32.50713940919703,1.0,0.6521682739257812,0.6400909423828125,0.01207733154296875,0.0576629638671875,0.08083343505859375
coastal_mixed,2024-02-24,0.03603247262421948,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-25,2.418259143688155,1.0,0.064544677734375,0.035137176513671875,0.029407501220703125,0.001094818115234375,0.8580284118652344
coastal_mixed,2024-02-27,0.3302844397167014,0.0,1.0,0.0,0.0,0.0,0.0
coastal_mixed,2024-02-28,22.545529794046132,1.0,0.0011444091796875,0.000396728515625,0.0007476806640625,0.00041961669921875,0.923675537109375
coastal_mixed,2024-02-29,27.631444761086897,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2023-12-15,0.03479216634425245,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2023-12-18,0.4110437726166726,1.0,0.0,0.0,0.0,0.001262664794921875,0.007854461669921875
cropping_control,2023-12-20,99.9999200189054,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2023-12-23,28.03553405595867,1.0,0.6414413452148438,0.6381072998046875,0.00333404541015625,0.000583648681640625,0.00231170654296875
cropping_control,2023-12-25,51.519621263908114,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2023-12-28,13.892137909934135,1.0,0.0001220703125,6.103515625e-05,6.103515625e-05,0.001190185546875,0.0097503662109375
cropping_control,2023-12-30,6.557634486629192,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-02,34.054903600187124,1.0,0.0,0.0,0.0,0.001598358154296875,0.007213592529296875
cropping_control,2024-01-03,14.891532063130661,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-04,99.9969708129701,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-05,78.18321418902474,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-06,8.676817927637167,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-07,99.99772928823243,1.0,1.0,1.0,0.0,0.0,0.0
cropping_control,2024-01-08,14.270784849665501,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-09,23.12172838421827,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-10,79.78849136212932,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-11,99.73016910336052,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-12,6.879235134340091,1.0,0.286895751953125,0.147216796875,0.139678955078125,0.001453399658203125,0.00395965576171875
cropping_control,2024-01-13,15.631248848901716,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-14,58.81480749455803,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-15,67.7007423602462,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-16,99.97885775662643,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-17,99.99802846161263,1.0,1.0,1.0,0.0,0.0,0.0
cropping_control,2024-01-18,47.96936311225033,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-19,0.0660183740634651,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-20,99.99961778229644,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-21,6.219142431176775,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-22,0.019352955033327693,1.0,0.0,0.0,0.0,9.1552734375e-05,0.009365081787109375
cropping_control,2024-01-23,8.073148654245417,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-24,57.34923462575529,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-25,5.089614695807009,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-26,99.9973100253434,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-27,99.43569862077432,1.0,1.0,1.0,0.0,0.0,0.0
cropping_control,2024-01-28,0.0040204490004216815,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-29,0.11318808960701088,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-30,0.08053393114732199,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-01-31,99.95763294821145,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-02-01,8.80769194904387,1.0,0.16419601440429688,0.09878158569335938,0.0654144287109375,0.00012969970703125,0.005107879638671875
cropping_control,2024-02-02,0.1651646349907406,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-02-03,0.048848397134096846,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-02-04,78.24522307130937,0.0,1.0,0.0,0.0,0.0,0.0
cropping_control,2024-02-05,99.96578720627632,0.0,1.0,0.0,0.0,0.0,0.0
